"Cycle";"Block";"Population";"Treatment";"Plates_nbr";"Replicate";"Env";"Pop_type";"Sex_struct";"Day";"Total_assay";"Total_assay_2";"Tot_per_worm";"Fec_today";"Total_fec";"Herm_alive_today";"Herm_dead";"Herm_killed";"Male_alive_today";"Male_dead";"Male_killed";"Herm_alive_yesterday";"Male_alive_yesterday";"Fec_yesterday";"Herm_mortality";"Male_mortality";"Trt_3";"Trt_6";"Rep2"
6;"3";"A00_R1";"H";3;"K";"Evolved";"Ancestral";"Androdioecious";"4";1730;1468;346;182,4;912;5;0;0;0;0;0;5;0;182,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 3 K"
6;"3";"A00_R1";"H";3;"K";"Evolved";"Ancestral";"Androdioecious";"5";1730;1468;346;52,4;262;5;0;0;0;0;0;5;0;52,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 3 K"
6;"3";"A00_R1";"M";28;"A";"Evolved";"Ancestral";"Androdioecious";"3";2216;1258;443,2;93,6;468;5;0;0;5;0;0;5;5;93,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 A"
6;"3";"A00_R1";"M";28;"A";"Evolved";"Ancestral";"Androdioecious";"4";2216;1258;443,2;158;790;5;0;0;5;0;0;5;5;158;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 A"
6;"3";"A00_R1";"M";28;"A";"Evolved";"Ancestral";"Androdioecious";"5";2216;1258;443,2;191,6;958;5;0;0;5;0;0;5;5;191,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 A"
6;"3";"A00_R1";"M";28;"B";"Evolved";"Ancestral";"Androdioecious";"3";2412;1474;529,3;106,4;532;5;0;0;4;0;0;5;5;106,4;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 B"
6;"3";"A00_R1";"M";28;"B";"Evolved";"Ancestral";"Androdioecious";"4";2412;1474;529,3;188,4;942;5;0;0;4;0;0;5;4;188,4;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 B"
6;"3";"A00_R1";"M";28;"B";"Evolved";"Ancestral";"Androdioecious";"5";2412;1474;529,3;234,5;938;4;0;0;4;0;0;5;4;187,6;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 B"
6;"3";"A00_R1";"M";28;"C";"Evolved";"Ancestral";"Androdioecious";"3";2644;1634;528,8;88;440;5;0;0;5;0;0;5;5;88;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 C"
6;"3";"A00_R1";"M";28;"C";"Evolved";"Ancestral";"Androdioecious";"4";2644;1634;528,8;238,8;1194;5;0;0;5;0;0;5;5;238,8;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 C"
6;"3";"A00_R1";"M";28;"C";"Evolved";"Ancestral";"Androdioecious";"5";2644;1634;528,8;202;1010;5;0;0;5;0;0;5;5;202;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 C"
6;"3";"A00_R1";"M";28;"D";"Evolved";"Ancestral";"Androdioecious";"3";2668;1584;533,6;89,6;448;5;0;0;5;0;0;5;5;89,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 D"
6;"3";"A00_R1";"M";28;"D";"Evolved";"Ancestral";"Androdioecious";"4";2668;1584;533,6;227,2;1136;5;0;0;5;0;0;5;5;227,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 D"
6;"3";"A00_R1";"M";28;"D";"Evolved";"Ancestral";"Androdioecious";"5";2668;1584;533,6;216,8;1084;5;0;0;5;0;0;5;5;216,8;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 D"
6;"3";"A00_R1";"M";28;"E";"Evolved";"Ancestral";"Androdioecious";"3";2606;1472;521,2;70,4;352;5;0;0;5;0;0;5;5;70,4;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 E"
6;"3";"A00_R1";"M";28;"E";"Evolved";"Ancestral";"Androdioecious";"4";2606;1472;521,2;224;1120;5;0;0;5;0;0;5;5;224;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 E"
6;"3";"A00_R1";"M";28;"E";"Evolved";"Ancestral";"Androdioecious";"5";2606;1472;521,2;226,8;1134;5;0;0;4;0;0;5;5;226,8;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 E"
6;"3";"A00_R1";"M";28;"F";"Evolved";"Ancestral";"Androdioecious";"3";2466;1700;493,2;138,4;692;5;0;0;5;0;0;5;5;138,4;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 F"
6;"3";"A00_R1";"M";28;"F";"Evolved";"Ancestral";"Androdioecious";"4";2466;1700;493,2;201,6;1008;5;0;0;5;0;0;5;5;201,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 F"
6;"3";"A00_R1";"M";28;"F";"Evolved";"Ancestral";"Androdioecious";"5";2466;1700;493,2;153,2;766;5;0;0;5;0;0;5;5;153,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 F"
6;"3";"A00_R1";"M";28;"G";"Evolved";"Ancestral";"Androdioecious";"3";2268;1452;453,6;123,6;618;5;0;0;4;0;1;5;5;123,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 G"
6;"3";"A00_R1";"M";28;"G";"Evolved";"Ancestral";"Androdioecious";"4";2268;1452;453,6;166,8;834;5;0;0;4;0;0;5;4;166,8;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 G"
6;"3";"A00_R1";"M";28;"G";"Evolved";"Ancestral";"Androdioecious";"5";2268;1452;453,6;163,2;816;5;0;0;4;0;0;5;4;163,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 G"
6;"3";"A00_R1";"M";28;"H";"Evolved";"Ancestral";"Androdioecious";"3";2118;1270;423,6;90,4;452;5;0;0;5;0;0;5;5;90,4;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 H"
6;"3";"A00_R1";"M";28;"H";"Evolved";"Ancestral";"Androdioecious";"4";2118;1270;423,6;163,6;818;5;0;0;5;0;0;5;5;163,6;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 H"
6;"3";"A00_R1";"M";28;"H";"Evolved";"Ancestral";"Androdioecious";"5";2118;1270;423,6;169,6;848;5;0;0;4;0;0;5;5;169,6;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 H"
6;"3";"A00_R1";"M";28;"I";"Evolved";"Ancestral";"Androdioecious";"3";2382;1514;476,4;105,2;526;5;0;0;5;0;0;5;5;105,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 I"
6;"3";"A00_R1";"M";28;"I";"Evolved";"Ancestral";"Androdioecious";"4";2382;1514;476,4;197,6;988;5;0;0;5;0;0;5;5;197,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 I"
6;"3";"A00_R1";"M";28;"I";"Evolved";"Ancestral";"Androdioecious";"5";2382;1514;476,4;173,6;868;5;0;0;5;0;0;5;5;173,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 I"
6;"3";"A00_R1";"M";28;"K";"Evolved";"Ancestral";"Androdioecious";"3";1902;1314;454,4;84,4;422;5;0;0;5;0;0;5;5;84,4;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 K"
6;"3";"A00_R1";"M";28;"K";"Evolved";"Ancestral";"Androdioecious";"4";1902;1314;454,4;223;892;4;0;0;5;0;0;5;5;178,4;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 K"
6;"3";"A00_R1";"M";28;"K";"Evolved";"Ancestral";"Androdioecious";"5";1902;1314;454,4;147;588;4;0;0;5;0;0;4;5;147;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 3 K"
6;"3";"A00_R2";"H";11;"A";"Evolved";"Ancestral";"Androdioecious";"3";1694;1634;338,8;132,4;662;5;0;0;0;0;0;5;0;132,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 A"
6;"3";"A00_R2";"H";11;"A";"Evolved";"Ancestral";"Androdioecious";"4";1694;1634;338,8;194,4;972;5;0;0;0;0;0;5;0;194,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 A"
6;"3";"A00_R2";"H";11;"A";"Evolved";"Ancestral";"Androdioecious";"5";1694;1634;338,8;12;60;5;0;0;0;0;0;5;0;12;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 A"
6;"3";"A00_R2";"H";11;"B";"Evolved";"Ancestral";"Androdioecious";"3";1308;1256;261,6;88,8;444;5;0;0;0;0;0;5;0;88,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 B"
6;"3";"A00_R2";"H";11;"B";"Evolved";"Ancestral";"Androdioecious";"4";1308;1256;261,6;162,4;812;5;0;0;0;0;0;5;0;162,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 B"
6;"3";"A00_R2";"H";11;"B";"Evolved";"Ancestral";"Androdioecious";"5";1308;1256;261,6;10,4;52;5;0;0;0;0;0;5;0;10,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 B"
6;"3";"A00_R2";"H";11;"C";"Evolved";"Ancestral";"Androdioecious";"3";1654;1412;330,8;102,4;512;5;0;0;0;0;0;5;0;102,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 C"
6;"3";"A00_R2";"H";11;"C";"Evolved";"Ancestral";"Androdioecious";"4";1654;1412;330,8;180;900;5;0;0;0;0;0;5;0;180;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 C"
6;"3";"A00_R2";"H";11;"C";"Evolved";"Ancestral";"Androdioecious";"5";1654;1412;330,8;48,4;242;5;0;0;0;0;0;5;0;48,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 C"
6;"3";"A00_R2";"H";11;"D";"Evolved";"Ancestral";"Androdioecious";"3";1596;1346;331,7;99,6;498;5;0;0;0;0;0;5;0;99,6;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 D"
6;"3";"A00_R2";"H";11;"D";"Evolved";"Ancestral";"Androdioecious";"4";1596;1346;331,7;169,6;848;5;0;0;0;0;0;5;0;169,6;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 D"
6;"3";"A00_R2";"H";11;"D";"Evolved";"Ancestral";"Androdioecious";"5";1596;1346;331,7;62,5;250;4;1;0;0;0;0;5;0;50;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 D"
6;"3";"A00_R2";"H";11;"E";"Evolved";"Ancestral";"Androdioecious";"3";1212;1156;242,4;77,2;386;5;0;0;0;0;0;5;0;77,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 E"
6;"3";"A00_R2";"H";11;"E";"Evolved";"Ancestral";"Androdioecious";"4";1212;1156;242,4;154;770;5;0;0;0;0;0;5;0;154;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 E"
6;"3";"A00_R2";"H";11;"E";"Evolved";"Ancestral";"Androdioecious";"5";1212;1156;242,4;11,2;56;5;0;0;0;0;0;5;0;11,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 E"
6;"3";"A00_R2";"H";11;"F";"Evolved";"Ancestral";"Androdioecious";"3";1388;1356;277,6;128,4;642;5;0;0;0;0;0;5;0;128,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 F"
6;"3";"A00_R2";"H";11;"F";"Evolved";"Ancestral";"Androdioecious";"4";1388;1356;277,6;142,8;714;5;0;0;0;0;0;5;0;142,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 F"
6;"3";"A00_R2";"H";11;"F";"Evolved";"Ancestral";"Androdioecious";"5";1388;1356;277,6;6,4;32;5;0;0;0;0;0;5;0;6,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 F"
6;"3";"A00_R2";"H";11;"G";"Evolved";"Ancestral";"Androdioecious";"3";1118;1052;223,6;90,8;454;5;0;0;0;0;0;5;0;90,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 G"
6;"3";"A00_R2";"H";11;"G";"Evolved";"Ancestral";"Androdioecious";"4";1118;1052;223,6;119,6;598;5;0;0;0;0;0;5;0;119,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 G"
6;"3";"A00_R2";"H";11;"G";"Evolved";"Ancestral";"Androdioecious";"5";1118;1052;223,6;13,2;66;5;0;0;0;0;0;5;0;13,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 G"
6;"3";"A00_R2";"H";11;"H";"Evolved";"Ancestral";"Androdioecious";"3";1622;1572;324,4;171,2;856;5;0;0;0;0;0;5;0;171,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 H"
6;"3";"A00_R2";"H";11;"H";"Evolved";"Ancestral";"Androdioecious";"4";1622;1572;324,4;143,2;716;5;0;0;0;0;0;5;0;143,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 H"
6;"3";"A00_R2";"H";11;"H";"Evolved";"Ancestral";"Androdioecious";"5";1622;1572;324,4;10;50;5;0;0;0;0;0;5;0;10;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 H"
6;"3";"A00_R2";"H";11;"I";"Evolved";"Ancestral";"Androdioecious";"3";1704;1632;340,8;137,6;688;5;0;0;0;0;0;5;0;137,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 I"
6;"3";"A00_R2";"H";11;"I";"Evolved";"Ancestral";"Androdioecious";"4";1704;1632;340,8;188,8;944;5;0;0;0;0;0;5;0;188,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 I"
6;"3";"A00_R2";"H";11;"I";"Evolved";"Ancestral";"Androdioecious";"5";1704;1632;340,8;14,4;72;5;0;0;0;0;0;5;0;14,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 I"
6;"3";"A00_R2";"H";11;"K";"Evolved";"Ancestral";"Androdioecious";"3";1454;1342;290,8;137,6;688;5;0;0;0;0;0;5;0;137,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 K"
6;"3";"A00_R2";"H";11;"K";"Evolved";"Ancestral";"Androdioecious";"4";1454;1342;290,8;130,8;654;5;0;0;0;0;0;5;0;130,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 K"
6;"3";"A00_R2";"H";11;"K";"Evolved";"Ancestral";"Androdioecious";"5";1454;1342;290,8;22,4;112;5;0;0;0;0;0;5;0;22,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 3 K"
6;"3";"A00_R2";"M";31;"A";"Evolved";"Ancestral";"Androdioecious";"3";2362;1486;472,4;96,8;484;5;0;0;5;0;0;5;5;96,8;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 A"
6;"3";"A00_R2";"M";31;"A";"Evolved";"Ancestral";"Androdioecious";"4";2362;1486;472,4;200,4;1002;5;0;0;5;0;0;5;5;200,4;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 A"
6;"3";"A00_R2";"M";31;"A";"Evolved";"Ancestral";"Androdioecious";"5";2362;1486;472,4;175,2;876;5;0;0;4;0;0;5;5;175,2;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 A"
6;"3";"A00_R2";"M";31;"B";"Evolved";"Ancestral";"Androdioecious";"3";2296;1482;459,2;69,6;348;5;0;0;5;0;0;5;5;69,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 B"
6;"3";"A00_R2";"M";31;"B";"Evolved";"Ancestral";"Androdioecious";"4";2296;1482;459,2;226,8;1134;5;0;0;5;0;0;5;5;226,8;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 B"
6;"3";"A00_R2";"M";31;"B";"Evolved";"Ancestral";"Androdioecious";"5";2296;1482;459,2;162,8;814;5;0;0;5;0;0;5;5;162,8;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 B"
6;"3";"A00_R2";"M";31;"C";"Evolved";"Ancestral";"Androdioecious";"3";2038;1386;440,2;71,2;356;5;0;0;5;0;0;5;5;71,2;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 C"
6;"3";"A00_R2";"M";31;"C";"Evolved";"Ancestral";"Androdioecious";"4";2038;1386;440,2;206;1030;5;0;0;5;0;0;5;5;206;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 C"
6;"3";"A00_R2";"M";31;"C";"Evolved";"Ancestral";"Androdioecious";"5";2038;1386;440,2;163;652;4;0;0;5;0;0;5;5;130,4;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 C"
6;"3";"A00_R2";"M";31;"D";"Evolved";"Ancestral";"Androdioecious";"3";2038;1318;509,5;112;448;4;1;0;5;0;0;5;5;89,6;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 D"
6;"3";"A00_R2";"M";31;"D";"Evolved";"Ancestral";"Androdioecious";"4";2038;1318;509,5;217,5;870;4;0;0;5;0;0;4;5;217,5;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 D"
6;"3";"A00_R2";"M";31;"D";"Evolved";"Ancestral";"Androdioecious";"5";2038;1318;509,5;180;720;4;0;0;5;0;0;4;5;180;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 D"
6;"3";"A00_R2";"M";31;"E";"Evolved";"Ancestral";"Androdioecious";"3";1698;1152;366,9;51,6;258;5;0;0;5;0;0;5;5;51,6;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 E"
6;"3";"A00_R2";"M";31;"E";"Evolved";"Ancestral";"Androdioecious";"4";1698;1152;366,9;178,8;894;5;0;0;5;0;0;5;5;178,8;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 E"
6;"3";"A00_R2";"M";31;"E";"Evolved";"Ancestral";"Androdioecious";"5";1698;1152;366,9;136,5;546;4;0;0;5;0;0;5;5;109,2;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 E"
6;"3";"A00_R2";"M";31;"F";"Evolved";"Ancestral";"Androdioecious";"3";2094;1306;418,8;79,6;398;5;0;0;5;0;0;5;5;79,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 F"
6;"3";"A00_R2";"M";31;"F";"Evolved";"Ancestral";"Androdioecious";"4";2094;1306;418,8;181,6;908;5;0;0;5;0;0;5;5;181,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 F"
6;"3";"A00_R2";"M";31;"F";"Evolved";"Ancestral";"Androdioecious";"5";2094;1306;418,8;157,6;788;5;0;0;5;0;0;5;5;157,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 F"
6;"3";"A00_R2";"M";31;"G";"Evolved";"Ancestral";"Androdioecious";"3";2204;1528;520,6;121,6;608;5;0;0;5;0;0;5;5;121,6;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 G"
6;"3";"A00_R2";"M";31;"G";"Evolved";"Ancestral";"Androdioecious";"4";2204;1528;520,6;230;920;4;0;0;5;0;0;5;5;184;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 G"
6;"3";"A00_R2";"M";31;"G";"Evolved";"Ancestral";"Androdioecious";"5";2204;1528;520,6;169;676;4;0;0;5;0;0;4;5;169;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 G"
6;"3";"A00_R2";"M";31;"H";"Evolved";"Ancestral";"Androdioecious";"3";2000;1302;434,9;92;460;5;0;0;5;0;0;5;5;92;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 H"
6;"3";"A00_R2";"M";31;"H";"Evolved";"Ancestral";"Androdioecious";"4";2000;1302;434,9;168,4;842;5;0;0;5;0;0;5;5;168,4;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 H"
6;"3";"A00_R2";"M";31;"H";"Evolved";"Ancestral";"Androdioecious";"5";2000;1302;434,9;174,5;698;4;0;0;4;0;0;5;5;139,6;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 H"
6;"3";"A00_R2";"M";31;"I";"Evolved";"Ancestral";"Androdioecious";"3";2168;1372;433,6;88;440;5;0;0;5;0;0;5;5;88;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 I"
6;"3";"A00_R2";"M";31;"I";"Evolved";"Ancestral";"Androdioecious";"4";2168;1372;433,6;186,4;932;5;0;0;5;0;0;5;5;186,4;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 I"
6;"3";"A00_R2";"M";31;"I";"Evolved";"Ancestral";"Androdioecious";"5";2168;1372;433,6;159,2;796;5;0;0;5;0;0;5;5;159,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 I"
6;"3";"A00_R2";"M";31;"K";"Evolved";"Ancestral";"Androdioecious";"3";1612;1156;322,4;80,8;404;5;0;0;5;0;0;5;5;80,8;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 K"
6;"3";"A00_R2";"M";31;"K";"Evolved";"Ancestral";"Androdioecious";"4";1612;1156;322,4;150,4;752;5;0;0;5;0;0;5;5;150,4;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 K"
6;"3";"A00_R2";"M";31;"K";"Evolved";"Ancestral";"Androdioecious";"5";1612;1156;322,4;91,2;456;5;0;0;5;0;0;5;5;91,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 3 K"
6;"3";"A00_R3";"H";5;"A";"Evolved";"Ancestral";"Androdioecious";"3";1576;1426;315,2;119,6;598;5;0;0;0;0;0;5;0;119,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 A"
6;"3";"A00_R3";"H";5;"A";"Evolved";"Ancestral";"Androdioecious";"4";1576;1426;315,2;165,6;828;5;0;0;0;0;0;5;0;165,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 A"
6;"3";"A00_R3";"H";5;"A";"Evolved";"Ancestral";"Androdioecious";"5";1576;1426;315,2;30;150;5;0;0;0;0;0;5;0;30;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 A"
6;"3";"A00_R3";"H";5;"B";"Evolved";"Ancestral";"Androdioecious";"3";1636;1426;327,2;100;500;5;0;0;0;0;0;5;0;100;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 B"
6;"3";"A00_R3";"H";5;"B";"Evolved";"Ancestral";"Androdioecious";"4";1636;1426;327,2;185,2;926;5;0;0;0;0;0;5;0;185,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 B"
6;"3";"A00_R3";"H";5;"B";"Evolved";"Ancestral";"Androdioecious";"5";1636;1426;327,2;42;210;5;0;0;0;0;0;5;0;42;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 B"
6;"3";"A00_R3";"H";5;"C";"Evolved";"Ancestral";"Androdioecious";"3";1256;1076;251,2;84,4;422;5;0;0;0;0;0;5;0;84,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 C"
6;"3";"A00_R3";"H";5;"C";"Evolved";"Ancestral";"Androdioecious";"4";1256;1076;251,2;130,8;654;5;0;0;0;0;0;5;0;130,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 C"
6;"3";"A00_R3";"H";5;"C";"Evolved";"Ancestral";"Androdioecious";"5";1256;1076;251,2;36;180;5;0;0;0;0;0;5;0;36;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 C"
6;"3";"A00_R3";"H";5;"D";"Evolved";"Ancestral";"Androdioecious";"3";1544;1420;308,8;112;560;5;0;0;0;0;0;5;0;112;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 D"
6;"3";"A00_R3";"H";5;"D";"Evolved";"Ancestral";"Androdioecious";"4";1544;1420;308,8;172;860;5;0;0;0;0;0;5;0;172;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 D"
6;"3";"A00_R3";"H";5;"D";"Evolved";"Ancestral";"Androdioecious";"5";1544;1420;308,8;24,8;124;5;0;0;0;0;0;5;0;24,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 D"
6;"3";"A00_R3";"H";5;"E";"Evolved";"Ancestral";"Androdioecious";"3";1558;1348;311,6;77,6;388;5;0;0;0;0;0;5;0;77,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 E"
6;"3";"A00_R3";"H";5;"E";"Evolved";"Ancestral";"Androdioecious";"4";1558;1348;311,6;192;960;5;0;0;0;0;0;5;0;192;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 E"
6;"3";"A00_R3";"H";5;"E";"Evolved";"Ancestral";"Androdioecious";"5";1558;1348;311,6;42;210;5;0;0;0;0;0;5;0;42;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 E"
6;"3";"A00_R3";"H";5;"F";"Evolved";"Ancestral";"Androdioecious";"3";1278;1194;300,7;103,2;516;5;0;0;0;0;0;5;0;103,2;40;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 F"
6;"3";"A00_R3";"H";5;"F";"Evolved";"Ancestral";"Androdioecious";"4";1278;1194;300,7;169,5;678;4;1;0;0;0;0;5;0;135,6;40;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 F"
6;"3";"A00_R3";"H";5;"F";"Evolved";"Ancestral";"Androdioecious";"5";1278;1194;300,7;28;84;3;1;0;0;0;0;4;0;21;40;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 F"
6;"3";"A00_R3";"H";5;"G";"Evolved";"Ancestral";"Androdioecious";"3";1574;1530;314,8;154,4;772;5;0;0;0;0;0;5;0;154,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 G"
6;"3";"A00_R3";"H";5;"G";"Evolved";"Ancestral";"Androdioecious";"4";1574;1530;314,8;151,6;758;5;0;0;0;0;0;5;0;151,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 G"
6;"3";"A00_R3";"H";5;"G";"Evolved";"Ancestral";"Androdioecious";"5";1574;1530;314,8;8,8;44;5;0;0;0;0;0;5;0;8,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 3 G"
